"go_id","go_name","aspect","n_pathway","n_matched","dsge","p_value","p_adj"
"GO:0005666","RNA polymerase III complex","CC",18,18,0.423387268012437,0.6203,0.873206465067779
"GO:0008380","RNA splicing","BP",93,93,0.196488880008876,0.6201,0.873206465067779
"GO:0008610","lipid biosynthetic process","BP",26,26,0.357641860434144,0.6194,0.873206465067779
"GO:0045214","sarcomere organization","BP",40,38,0.299887879376191,0.619,0.873206465067779
"GO:0045335","phagocytic vesicle","CC",80,79,0.212294170924444,0.6199,0.873206465067779
"GO:0071004","U2-type prespliceosome","CC",18,17,0.434029134210078,0.6194,0.873206465067779
"GO:0071108","protein K48-linked deubiquitination","BP",26,24,0.371133895746922,0.6181,0.873206465067779
"GO:2000786","positive regulation of autophagosome assembly","BP",20,20,0.40353288489127,0.6198,0.873206465067779
"GO:0014003","oligodendrocyte development","BP",18,18,0.42333081302297,0.6207,0.873314226159458
"GO:0030163","protein catabolic process","BP",105,103,0.186599901608049,0.6213,0.873703125
"GO:0004190","aspartic-type endopeptidase activity","MF",33,18,0.422975123359079,0.6225,0.874934929724102
"GO:0006790","sulfur compound metabolic process","BP",26,24,0.369855467217909,0.6247,0.876342857142857
"GO:0006904","vesicle docking involved in exocytosis","BP",25,23,0.377921010660287,0.6248,0.876342857142857
"GO:0043495","protein-membrane adaptor activity","MF",49,42,0.286258277378087,0.6246,0.876342857142857
"GO:0048489","synaptic vesicle transport","BP",19,19,0.410927993966945,0.6242,0.876342857142857
"GO:0035869","ciliary transition zone","CC",59,55,0.251723450701406,0.6258,0.876379668049793
"GO:0060337","type I interferon-mediated signaling pathway","BP",67,39,0.295798907172569,0.6255,0.876379668049793
"GO:1901524","regulation of mitophagy","BP",19,18,0.422322141692088,0.6252,0.876379668049793
"GO:0005776","autophagosome","CC",87,83,0.206743959436623,0.6263,0.876625194401244
"GO:0004467","long-chain fatty acid-CoA ligase activity","MF",15,15,0.456487343066864,0.6291,0.87690758905524
"GO:0007131","reciprocal meiotic recombination","BP",44,37,0.302803135971372,0.6284,0.87690758905524
"GO:0019076","viral release from host cell","BP",18,18,0.42185618417312,0.6271,0.87690758905524
"GO:0019789","SUMO transferase activity","MF",30,28,0.344274894259353,0.628,0.87690758905524
"GO:0031663","lipopolysaccharide-mediated signaling pathway","BP",34,33,0.319927941672436,0.629,0.87690758905524
"GO:0035770","ribonucleoprotein granule","CC",17,17,0.431782297635471,0.6275,0.87690758905524
"GO:0050660","flavin adenine dinucleotide binding","MF",63,60,0.241282688315678,0.6289,0.87690758905524
"GO:0099092","postsynaptic density, intracellular component","CC",22,22,0.384901826417068,0.6285,0.87690758905524
"GO:0015026","coreceptor activity","MF",67,64,0.233890745903665,0.6295,0.877012383900929
"GO:0046965","nuclear retinoid X receptor binding","MF",16,16,0.442660529781609,0.6306,0.878091799896854
"GO:0030139","endocytic vesicle","CC",75,74,0.218038863604403,0.6314,0.878752577319588
"GO:0042100","B cell proliferation","BP",21,19,0.409394355720887,0.6318,0.878856259659969
"GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site","CC",28,28,0.343755483970645,0.6323,0.879098867147271
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","BP",27,25,0.362832674678901,0.6335,0.879964010282776
"GO:0030027","lamellipodium","CC",195,194,0.13678024160575,0.6339,0.879964010282776
"GO:0070536","protein K63-linked deubiquitination","BP",27,27,0.350421433072738,0.6339,0.879964010282776
"GO:0000278","mitotic cell cycle","BP",133,128,0.167344162428047,0.637,0.880194472876151
"GO:0003729","mRNA binding","MF",297,257,0.119284770323104,0.6368,0.880194472876151
"GO:0005545","1-phosphatidylinositol binding","MF",15,15,0.454532372553569,0.6356,0.880194472876151
"GO:0006833","water transport","BP",21,18,0.419615119024768,0.635,0.880194472876151
"GO:0007166","cell surface receptor signaling pathway","BP",365,282,0.114036652486259,0.6351,0.880194472876151
"GO:0017046","peptide hormone binding","MF",39,39,0.294665618792854,0.6354,0.880194472876151
"GO:0031462","Cul2-RING ubiquitin ligase complex","CC",47,25,0.362438109766866,0.6367,0.880194472876151
"GO:0061640","cytoskeleton-dependent cytokinesis","BP",22,21,0.392461127414222,0.6358,0.880194472876151
"GO:0140693","molecular condensate scaffold activity","MF",55,51,0.259832872654339,0.6364,0.880194472876151
"GO:0010821","regulation of mitochondrion organization","BP",23,23,0.375483211690422,0.6378,0.880674846625767
"GO:0031210","phosphatidylcholine binding","MF",33,32,0.32233955717805,0.638,0.880674846625767
"GO:0006386","termination of RNA polymerase III transcription","BP",18,17,0.428921965922324,0.6384,0.880776699029126
"GO:0010824","regulation of centrosome duplication","BP",26,25,0.362055896697495,0.639,0.880842266462481
"GO:0033344","cholesterol efflux","BP",24,23,0.375274256651325,0.6391,0.880842266462481
"GO:0045862","positive regulation of proteolysis","BP",19,19,0.407079948599805,0.6417,0.883974489795919
"GO:0032482","Rab protein signal transduction","BP",16,16,0.439625944896476,0.6424,0.884487506374299
"GO:0090023","positive regulation of neutrophil chemotaxis","BP",24,24,0.36632881566412,0.6435,0.885550458715596
"GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","MF",32,32,0.321257402990081,0.6444,0.885885947046843
"GO:0140588","chromatin looping","BP",21,15,0.452132295358318,0.6444,0.885885947046843
"GO:0030316","osteoclast differentiation","BP",33,31,0.325800340871109,0.6461,0.887770992366412
"GO:0019888","protein phosphatase regulator activity","MF",46,44,0.277230377380878,0.6479,0.889710365853659
"GO:0042147","retrograde transport, endosome to Golgi","BP",89,84,0.204368722404601,0.6482,0.889710365853659
"GO:1900181","negative regulation of protein localization to nucleus","BP",17,16,0.437992278209039,0.6485,0.889710365853659
"GO:0001819","positive regulation of cytokine production","BP",76,66,0.228709407227696,0.6497,0.890451776649746
"GO:0141156","cAMP/PKA signal transduction","BP",16,15,0.451010869104411,0.6497,0.890451776649746
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",21,20,0.396330386636631,0.6504,0.890507099391481
"GO:0012507","ER to Golgi transport vesicle membrane","CC",60,57,0.24538695287889,0.6503,0.890507099391481
"GO:0000712","resolution of meiotic recombination intermediates","BP",21,17,0.425464051903313,0.6525,0.891396054628225
"GO:0005791","rough endoplasmic reticulum","CC",38,38,0.296036925759184,0.6523,0.891396054628225
"GO:0006400","tRNA modification","BP",33,29,0.334637068030958,0.6527,0.891396054628225
"GO:1900242","regulation of synaptic vesicle endocytosis","BP",18,18,0.415407241895484,0.6519,0.891396054628225
"GO:2000819","regulation of nucleotide-excision repair","BP",60,29,0.334836904062804,0.6519,0.891396054628225
"GO:0005903","brush border","CC",63,62,0.235052217138857,0.6555,0.892511346444781
"GO:0006384","transcription initiation at RNA polymerase III promoter","BP",27,25,0.359256748678184,0.6554,0.892511346444781
"GO:0033162","melanosome membrane","CC",24,24,0.364185222666673,0.6552,0.892511346444781
"GO:0035613","RNA stem-loop binding","MF",25,16,0.436302954921754,0.6551,0.892511346444781
"GO:0045765","regulation of angiogenesis","BP",41,35,0.3086559121904,0.6542,0.892511346444781
"GO:0140694","membraneless organelle assembly","BP",19,16,0.436526566439466,0.6543,0.892511346444781
"GO:0032588","trans-Golgi network membrane","CC",122,116,0.174989806874788,0.6561,0.892878024193548
"GO:0006099","tricarboxylic acid cycle","BP",34,28,0.339835371364533,0.6569,0.893024660291897
"GO:0015871","choline transport","BP",18,17,0.423936803093075,0.6572,0.893024660291897
"GO:0036002","pre-mRNA binding","MF",26,20,0.394747439821955,0.6569,0.893024660291897
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","BP",17,17,0.423774230773049,0.6578,0.893348416289593
"GO:0048813","dendrite morphogenesis","BP",17,17,0.423490303529201,0.6581,0.893348416289593
"GO:0008320","transmembrane protein transporter activity","MF",29,27,0.346099356406735,0.6596,0.894485183324962
"GO:0030100","regulation of endocytosis","BP",37,37,0.298981553874404,0.6594,0.894485183324962
"GO:0008173","RNA methyltransferase activity","MF",30,25,0.358450007204402,0.6613,0.89589061716006
"GO:0072542","protein phosphatase activator activity","MF",19,18,0.412685084522278,0.6612,0.89589061716006
"GO:0030234","enzyme regulator activity","MF",28,28,0.339178174049374,0.6619,0.896253761283852
"GO:0035145","exon-exon junction complex","CC",21,21,0.386382813019944,0.6634,0.897834586466165
"GO:0000398","mRNA splicing, via spliceosome","BP",248,196,0.135529070406621,0.665,0.898199099549775
"GO:0005689","U12-type spliceosomal complex","CC",27,26,0.349989348291918,0.665,0.898199099549775
"GO:0006693","prostaglandin metabolic process","BP",19,17,0.421621572002326,0.6648,0.898199099549775
"GO:0043536","positive regulation of blood vessel endothelial cell migration","BP",51,40,0.288026420061669,0.6649,0.898199099549775
"GO:0004540","RNA nuclease activity","MF",32,29,0.332289398893824,0.6674,0.900718921617574
"GO:0042572","retinol metabolic process","BP",55,54,0.250094613345753,0.6679,0.900718921617574
"GO:0044782","cilium organization","BP",28,25,0.357234400131797,0.6678,0.900718921617574
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","BP",101,67,0.226141835475561,0.6682,0.900718921617574
"GO:0006383","transcription by RNA polymerase III","BP",34,32,0.31789604353841,0.6693,0.90130174563591
"GO:0009755","hormone-mediated signaling pathway","BP",46,39,0.291187364171548,0.6693,0.90130174563591
"GO:0005876","spindle microtubule","CC",44,44,0.274856465150773,0.6697,0.901390827517448
"GO:0070555","response to interleukin-1","BP",35,32,0.317510003251257,0.6715,0.903363228699552
"GO:0002102","podosome","CC",41,41,0.283731609166415,0.6741,0.90366253101737
"GO:0005975","carbohydrate metabolic process","BP",176,169,0.145296223368301,0.6728,0.90366253101737
"GO:0009411","response to UV","BP",38,38,0.29350669234914,0.6733,0.90366253101737
"GO:0010508","positive regulation of autophagy","BP",85,79,0.209214554379609,0.6736,0.90366253101737
"GO:0019902","phosphatase binding","MF",53,49,0.261121221519435,0.6721,0.90366253101737
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","BP",23,20,0.390716218009695,0.6737,0.90366253101737
"GO:0047496","vesicle transport along microtubule","BP",17,16,0.431079533313343,0.6739,0.90366253101737
"GO:0071933","Arp2/3 complex binding","MF",15,15,0.443711011070621,0.6744,0.90366253101737
"GO:0031201","SNARE complex","CC",44,43,0.277745327510388,0.675,0.904017857142857
"GO:0015701","bicarbonate transport","BP",33,31,0.321343416758931,0.6768,0.905482912332838
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","BP",37,36,0.300750710444043,0.6768,0.905482912332838
"GO:0140767","enzyme-substrate adaptor activity","MF",24,24,0.359822024329897,0.6771,0.905482912332838
"GO:1904294","positive regulation of ERAD pathway","BP",19,18,0.408668126637001,0.6777,0.905836633663366
"GO:0050900","leukocyte migration","BP",29,29,0.330660063614104,0.6784,0.90632360217714
"GO:0043015","gamma-tubulin binding","MF",30,28,0.33612355823113,0.68,0.90769649036085
"GO:1903749","positive regulation of protein localization to mitochondrion","BP",36,36,0.300370573684419,0.6801,0.90769649036085
"GO:0006954","inflammatory response","BP",314,263,0.117021204395169,0.6808,0.907733333333333
"GO:0051707","response to other organism","BP",30,20,0.389064873488335,0.6808,0.907733333333333
"GO:0002639","positive regulation of immunoglobulin production","BP",28,24,0.35877278692742,0.6832,0.910034533793784
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","BP",57,54,0.248793389476177,0.683,0.910034533793784
"GO:0032204","regulation of telomere maintenance","BP",25,23,0.366319341125215,0.684,0.910650887573965
"GO:0000123","histone acetyltransferase complex","CC",24,24,0.358564083103946,0.6844,0.910734351897486
"GO:0006805","xenobiotic metabolic process","BP",119,99,0.187189228094697,0.6851,0.911216748768473
"GO:0032740","positive regulation of interleukin-17 production","BP",28,21,0.381843060560785,0.6859,0.911382874015748
"GO:0098703","calcium ion import across plasma membrane","BP",26,24,0.35834085347048,0.6859,0.911382874015748
"GO:0004386","helicase activity","MF",53,50,0.257001707485246,0.6887,0.914653221839646
"GO:0005160","transforming growth factor beta receptor binding","MF",19,16,0.426661898861017,0.6892,0.914867256637168
"GO:0001574","ganglioside biosynthetic process","BP",16,16,0.426159679004181,0.69,0.915479115479115
"GO:0045542","positive regulation of cholesterol biosynthetic process","BP",17,15,0.438906216821725,0.6904,0.915559921414538
"GO:0016279","protein-lysine N-methyltransferase activity","MF",32,30,0.324790188397898,0.692,0.917231222385861
"GO:0035578","azurophil granule lumen","CC",90,86,0.199773279616675,0.6931,0.918238469087341
"GO:0003707","nuclear steroid receptor activity","MF",25,25,0.351783919402601,0.6949,0.920171652770966
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","BP",23,16,0.424400295106368,0.6958,0.920911764705882
"GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA","BP",21,18,0.403800743402371,0.6988,0.922445202143205
"GO:0002039","p53 binding","MF",72,71,0.217815217864866,0.6996,0.922445202143205
"GO:0002080","acrosomal membrane","CC",31,29,0.326857219059869,0.7003,0.922445202143205
"GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","BP",25,20,0.384390465401625,0.7002,0.922445202143205
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","BP",58,53,0.249618501705204,0.7004,0.922445202143205
"GO:0006906","vesicle fusion","BP",40,33,0.309998764812352,0.7002,0.922445202143205
"GO:0030670","phagocytic vesicle membrane","CC",82,81,0.204869797860081,0.6996,0.922445202143205
"GO:0032006","regulation of TOR signaling","BP",23,21,0.379210101215034,0.6981,0.922445202143205
"GO:0035580","specific granule lumen","CC",62,61,0.233648855904099,0.7003,0.922445202143205
"GO:0038095","Fc-epsilon receptor signaling pathway","BP",24,23,0.362834005261483,0.7014,0.922445202143205
"GO:0051493","regulation of cytoskeleton organization","BP",23,23,0.362987485820809,0.7009,0.922445202143205
"GO:0070585","protein localization to mitochondrion","BP",43,40,0.28383709350076,0.6991,0.922445202143205
"GO:0097696","cell surface receptor signaling pathway via STAT","BP",27,21,0.378487226837992,0.7011,0.922445202143205
"GO:0030134","COPII-coated ER to Golgi transport vesicle","CC",40,40,0.283578139602735,0.7022,0.923047711781889
"GO:0043024","ribosomal small subunit binding","MF",18,18,0.402233916768133,0.7033,0.924043795620438
"GO:0038024","cargo receptor activity","MF",33,31,0.317120022768967,0.7037,0.924119649805447
"GO:0033489","cholesterol biosynthetic process via desmosterol","BP",19,19,0.391909532953322,0.7049,0.925245503159942
"GO:0045814","negative regulation of gene expression, epigenetic","BP",41,39,0.286659387793785,0.7058,0.925658086449733
"GO:0055088","lipid homeostasis","BP",51,47,0.262977042460828,0.7059,0.925658086449733
"GO:0036064","ciliary basal body","CC",230,217,0.12805435111829,0.7064,0.925864077669903
"GO:0097225","sperm midpiece","CC",83,74,0.21305191230599,0.7069,0.926069868995633
"GO:0050821","protein stabilization","BP",243,219,0.127270975649052,0.7077,0.926219098400388
"GO:0060382","regulation of DNA strand elongation","BP",17,16,0.420956021640097,0.7077,0.926219098400388
"GO:2000781","positive regulation of double-strand break repair","BP",80,48,0.260997107402183,0.7082,0.926424418604651
"GO:0008023","transcription elongation factor complex","CC",22,22,0.36845325894602,0.7087,0.926629539951574
"GO:0031334","positive regulation of protein-containing complex assembly","BP",45,45,0.267513822176885,0.7096,0.927357212003872
"GO:1904813","ficolin-1-rich granule lumen","CC",125,123,0.167753309849686,0.7106,0.927765957446808
"GO:1990138","neuron projection extension","BP",20,20,0.381943765314135,0.7105,0.927765957446808
"GO:0140104","molecular carrier activity","MF",26,25,0.348620674981485,0.7112,0.928100531657806
"GO:0005774","vacuolar membrane","CC",21,20,0.38172163980394,0.7117,0.928190154440155
"GO:0030016","myofibril","CC",46,42,0.276331413866218,0.7122,0.928190154440155
"GO:0035615","clathrin-cargo adaptor activity","MF",21,21,0.376091725785882,0.7123,0.928190154440155
"GO:0050321","tau-protein kinase activity","MF",22,22,0.367791124794101,0.7129,0.928523878437048
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","MF",24,24,0.352913262198554,0.7134,0.928727097396336
"GO:0000922","spindle pole","CC",164,160,0.148135592701783,0.7143,0.929263005780347
"GO:0070542","response to fatty acid","BP",17,16,0.41876994348275,0.7145,0.929263005780347
"GO:0030515","snoRNA binding","MF",22,21,0.375616400906048,0.7149,0.929335580163698
"GO:0003724","RNA helicase activity","MF",84,72,0.215440525550961,0.7156,0.929350649350649
"GO:0042169","SH2 domain binding","MF",41,41,0.278857294469653,0.7154,0.929350649350649
"GO:0050901","leukocyte tethering or rolling","BP",19,19,0.389260475138956,0.7164,0.929942307692308
"GO:0019369","arachidonate metabolic process","BP",42,37,0.291722941747628,0.7177,0.930734870317003
"GO:0046889","positive regulation of lipid biosynthetic process","BP",19,16,0.418101539649115,0.7175,0.930734870317003
"GO:0007034","vacuolar transport","BP",21,20,0.380139504937486,0.7182,0.930878119001919
"GO:0034314","Arp2/3 complex-mediated actin nucleation","BP",25,17,0.407237357583582,0.7185,0.930878119001919
"GO:0016758","hexosyltransferase activity","MF",29,28,0.3295062857225,0.7193,0.931467625899281
"GO:0001673","male germ cell nucleus","CC",37,27,0.335806116460305,0.72,0.931927133269415
"GO:0030183","B cell differentiation","BP",68,60,0.234006969790828,0.7207,0.932386200287494
"GO:0003925","G protein activity","MF",119,117,0.171039596707917,0.7223,0.932492836676218
"GO:0005741","mitochondrial outer membrane","CC",233,222,0.126198096062355,0.7231,0.932492836676218
"GO:0005768","endosome","CC",363,355,0.100634631611642,0.7222,0.932492836676218
"GO:0006959","humoral immune response","BP",49,40,0.281105983710895,0.7212,0.932492836676218
"GO:0007080","mitotic metaphase chromosome alignment","BP",54,49,0.256365303874647,0.7232,0.932492836676218
"GO:0007292","female gamete generation","BP",19,16,0.416185313195561,0.7232,0.932492836676218
"GO:0051537","2 iron, 2 sulfur cluster binding","MF",20,18,0.397013934324351,0.7223,0.932492836676218
"GO:0005686","U2 snRNP","CC",135,21,0.372730691630953,0.7263,0.93534795042898
"GO:0007288","sperm axoneme assembly","BP",27,26,0.338971659671284,0.7258,0.93534795042898
"GO:0043149","stress fiber assembly","BP",19,19,0.386494889301015,0.7267,0.93534795042898
"GO:0050727","regulation of inflammatory response","BP",99,83,0.200921353115312,0.7268,0.93534795042898
"GO:0000245","spliceosomal complex assembly","BP",34,33,0.30609070260016,0.7272,0.935416865173892
"GO:0003727","single-stranded RNA binding","MF",54,42,0.274357749250158,0.7297,0.938185714285714
"GO:0032735","positive regulation of interleukin-12 production","BP",36,31,0.313040077926226,0.7308,0.938705994291151
"GO:0042744","hydrogen peroxide catabolic process","BP",16,15,0.425944985920291,0.7306,0.938705994291151
"GO:0034727","piecemeal microautophagy of the nucleus","BP",18,18,0.394071648207592,0.7314,0.939029957203994
"GO:0004518","nuclease activity","MF",19,19,0.385335092961111,0.7319,0.939225285171103
"GO:0002224","toll-like receptor signaling pathway","BP",31,26,0.337632750498466,0.7325,0.939548693586698
"GO:0006887","exocytosis","BP",91,87,0.196474196334596,0.7331,0.939871794871795
"GO:0031116","positive regulation of microtubule polymerization","BP",23,23,0.356041447902824,0.7343,0.940455192034139
"GO:0097431","mitotic spindle pole","CC",39,39,0.282950762514965,0.734,0.940455192034139
"GO:1904491","protein localization to ciliary transition zone","BP",24,21,0.370899634183981,0.7346,0.940455192034139
"GO:0005879","axonemal microtubule","CC",42,29,0.320835961276815,0.735,0.940521327014218
"GO:0005484","SNAP receptor activity","MF",38,38,0.285413630085774,0.7363,0.941420454545455
"GO:0030239","myofibril assembly","BP",15,15,0.424344828977596,0.7364,0.941420454545455
"GO:0001947","heart looping","BP",41,40,0.279288611965957,0.7368,0.941486038807383
"GO:0006479","protein methylation","BP",15,15,0.424176851684673,0.7373,0.941679280983917
"GO:0006749","glutathione metabolic process","BP",43,37,0.289079080651944,0.7377,0.941744680851064
"GO:0019432","triglyceride biosynthetic process","BP",19,19,0.383426372806657,0.7393,0.943341209829868
"GO:0033044","regulation of chromosome organization","BP",22,21,0.369331983553607,0.7407,0.943344339622642
"GO:0045022","early endosome to late endosome transport","BP",25,22,0.361408201748202,0.74,0.943344339622642
"GO:0055091","phospholipid homeostasis","BP",19,17,0.401301748694828,0.7401,0.943344339622642
"GO:0071782","endoplasmic reticulum tubular network","CC",21,21,0.369424550731391,0.7406,0.943344339622642
"GO:0031396","regulation of protein ubiquitination","BP",16,15,0.421526469398418,0.7449,0.946461176470588
"GO:0051168","nuclear export","BP",22,21,0.368646789582866,0.7442,0.946461176470588
"GO:0051787","misfolded protein binding","MF",18,18,0.390661453052263,0.7448,0.946461176470588
"GO:0070840","dynein complex binding","MF",29,23,0.353860681174227,0.7447,0.946461176470588
"GO:0097731","9+0 non-motile cilium","CC",23,22,0.360556172902096,0.7441,0.946461176470588
"GO:0051225","spindle assembly","BP",38,37,0.287502402115593,0.7469,0.948555973659454
"GO:0005643","nuclear pore","CC",90,88,0.194472275007829,0.7474,0.948614372945045
"GO:0035331","negative regulation of hippo signaling","BP",25,25,0.341564115029995,0.7478,0.948614372945045
"GO:1990869","cellular response to chemokine","BP",15,15,0.420831300993132,0.748,0.948614372945045
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","BP",35,28,0.324340406843199,0.7488,0.949183098591549
"GO:0022829","wide pore channel activity","MF",17,16,0.407823382853264,0.751,0.951525105584233
"GO:0000795","synaptonemal complex","CC",30,29,0.317653602543708,0.7534,0.952131837307153
"GO:0005506","iron ion binding","MF",139,131,0.160958508497499,0.7539,0.952131837307153
"GO:0005923","bicellular tight junction","CC",131,124,0.165087374867607,0.7542,0.952131837307153
"GO:0006898","receptor-mediated endocytosis","BP",78,77,0.20598756425441,0.7543,0.952131837307153
"GO:0034145","positive regulation of toll-like receptor 4 signaling pathway","BP",16,15,0.419049565854557,0.7541,0.952131837307153
"GO:0035577","azurophil granule membrane","CC",59,58,0.2346307901111,0.7535,0.952131837307153
"GO:0045948","positive regulation of translational initiation","BP",26,21,0.366985185831582,0.7523,0.952131837307153
"GO:0046827","positive regulation of protein export from nucleus","BP",19,17,0.397384473075996,0.7527,0.952131837307153
"GO:0015711","organic anion transport","BP",31,27,0.329415359015455,0.7547,0.952191588785047
"GO:0006470","protein dephosphorylation","BP",69,66,0.220974686428509,0.7562,0.952681902985074
"GO:0019903","protein phosphatase binding","MF",93,92,0.189828829888965,0.7562,0.952681902985074
"GO:0032760","positive regulation of tumor necrosis factor production","BP",119,103,0.180192100621193,0.7559,0.952681902985074
"GO:0045184","establishment of protein localization","BP",42,42,0.271195845670879,0.7565,0.952681902985074
"GO:0001784","phosphotyrosine residue binding","MF",47,47,0.257522781331043,0.7573,0.952719665271966
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","BP",21,20,0.37016582842491,0.7583,0.952719665271966
"GO:0006513","protein monoubiquitination","BP",42,42,0.270959857226073,0.759,0.952719665271966
"GO:0032391","photoreceptor connecting cilium","CC",42,42,0.271050013965598,0.7578,0.952719665271966
"GO:0050699","WW domain binding","MF",23,21,0.365070795130533,0.7581,0.952719665271966
"GO:0090026","positive regulation of monocyte chemotaxis","BP",24,21,0.364846843121077,0.7586,0.952719665271966
"GO:0098553","lumenal side of endoplasmic reticulum membrane","CC",36,33,0.300857251769857,0.7587,0.952719665271966
"GO:0042113","B cell activation","BP",34,29,0.316694518376037,0.7596,0.953029739776952
"GO:0007167","enzyme-linked receptor protein signaling pathway","BP",21,20,0.369632269593455,0.76,0.953088713423131
"GO:0001818","negative regulation of cytokine production","BP",42,36,0.289487104839573,0.7612,0.953507877664504
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","MF",46,45,0.261614119492924,0.7614,0.953507877664504
"GO:0035418","protein localization to synapse","BP",19,19,0.377917023103958,0.7621,0.953507877664504
"GO:0036094","small molecule binding","MF",32,29,0.316205909393847,0.7618,0.953507877664504
"GO:0051959","dynein light intermediate chain binding","MF",28,28,0.321823691061433,0.762,0.953507877664504
"GO:0071276","cellular response to cadmium ion","BP",20,15,0.416284723426311,0.7628,0.953941639647985
"GO:1902018","negative regulation of cilium assembly","BP",22,22,0.355523845291454,0.7632,0.954
"GO:0000421","autophagosome membrane","CC",72,64,0.223084265169648,0.7654,0.956307265155021
"GO:0000380","alternative mRNA splicing, via spliceosome","BP",23,22,0.354707172703799,0.767,0.957420249653259
"GO:0140597","protein carrier activity","MF",30,29,0.315453400586737,0.767,0.957420249653259
"GO:0006974","DNA damage response","BP",326,309,0.106871486710124,0.7679,0.957907621247113
"GO:0045582","positive regulation of T cell differentiation","BP",46,33,0.299273421321614,0.7681,0.957907621247113
"GO:0009451","RNA modification","BP",16,16,0.402535717115255,0.7685,0.957963988919668
"GO:0001756","somitogenesis","BP",15,15,0.414424138652245,0.7703,0.959321955719557
"GO:0051536","iron-sulfur cluster binding","MF",29,28,0.320214890403562,0.7703,0.959321955719557
"GO:0000045","autophagosome assembly","BP",69,66,0.219689041319809,0.7719,0.960234914785813
"GO:0008194","UDP-glycosyltransferase activity","MF",38,25,0.336392999894949,0.7721,0.960234914785813
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","BP",21,20,0.366753250319893,0.7719,0.960234914785813
"GO:0042254","ribosome biogenesis","BP",42,40,0.274566732858384,0.7726,0.960414364640884
"GO:0005685","U1 snRNP","CC",216,18,0.382055874369337,0.7759,0.962022008253095
"GO:0006886","intracellular protein transport","BP",275,269,0.114050783050577,0.7756,0.962022008253095
"GO:0008528","G protein-coupled peptide receptor activity","MF",43,40,0.274094043145583,0.7763,0.962022008253095
"GO:0030217","T cell differentiation","BP",36,30,0.310501180944921,0.777,0.962022008253095
"GO:0035267","NuA4 histone acetyltransferase complex","CC",30,27,0.324982162367977,0.7771,0.962022008253095
"GO:0070507","regulation of microtubule cytoskeleton organization","BP",30,30,0.310498831032486,0.777,0.962022008253095
"GO:0080135","regulation of cellular response to stress","BP",25,22,0.352299820576228,0.7768,0.962022008253095
"GO:0120316","sperm flagellum assembly","BP",18,18,0.382424116926344,0.7752,0.962022008253095
"GO:1990381","ubiquitin-specific protease binding","MF",19,17,0.391744626221372,0.7744,0.962022008253095
"GO:0001817","regulation of cytokine production","BP",60,58,0.232080218070279,0.7788,0.963684692942255
"GO:0098869","cellular oxidant detoxification","BP",65,61,0.227158640237928,0.7794,0.963985341273477
"GO:0006405","RNA export from nucleus","BP",19,18,0.38069057989002,0.7809,0.96472602739726
"GO:0008202","steroid metabolic process","BP",51,42,0.267989750813975,0.7809,0.96472602739726
"GO:0016604","nuclear body","CC",312,308,0.106716520544695,0.7823,0.96472602739726
"GO:0042110","T cell activation","BP",69,65,0.220598092804914,0.7823,0.96472602739726
"GO:0042593","glucose homeostasis","BP",98,84,0.196249393971711,0.7816,0.96472602739726
"GO:0050868","negative regulation of T cell activation","BP",30,26,0.328566295606554,0.7814,0.96472602739726
"GO:1901740","negative regulation of myoblast fusion","BP",48,47,0.254635384366979,0.7825,0.96472602739726
"GO:0005109","frizzled binding","MF",42,40,0.273202550487055,0.7831,0.964954379562044
"GO:0042581","specific granule","CC",15,15,0.410369240388768,0.7834,0.964954379562044
"GO:0006396","RNA processing","BP",2451,126,0.162394400857012,0.7878,0.969047835990888
"GO:0008028","monocarboxylic acid transmembrane transporter activity","MF",16,16,0.39657046603162,0.7875,0.969047835990888
"GO:0045732","positive regulation of protein catabolic process","BP",76,75,0.206284607459469,0.7875,0.969047835990888
"GO:0004601","peroxidase activity","MF",27,27,0.32275618949354,0.7886,0.969148839326354
"GO:0031463","Cul3-RING ubiquitin ligase complex","CC",64,64,0.221013593599472,0.7885,0.969148839326354
"GO:0006895","Golgi to endosome transport","BP",19,17,0.386082603249101,0.7904,0.969328188833409
"GO:0006979","response to oxidative stress","BP",159,152,0.148822712724386,0.7893,0.969328188833409
