"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"PARP6",-0.804778154808469,2.95658751772045,-6.48918615409378,8.78134852008283e-05,0.00607035054537957
"FCGBP",0.56754265387202,0.1988427562407,6.48604828248512,8.81499846178603e-05,0.00607035054537957
"PARD3",0.692051445664765,2.63947797551725,6.48150141759639,8.86400653878231e-05,0.00607035054537957
"USP33",-0.88577302515081,3.86279293443284,-6.44222231861079,9.29988577366197e-05,0.00633327416653293
"RNF182",-1.5850679565028,3.18110409262815,-6.43091624846811,9.42961609703635e-05,0.00636688246892686
"GMFG",-1.68517456934937,3.07066575506973,-6.42883610205023,9.45369751333685e-05,0.00636688246892686
"SNIP1",-0.559914075046283,2.325932992923,-6.41071483615588,9.66632606404047e-05,0.00643001992617074
"CYB5R2",-2.29293379850055,1.41425318422182,-6.40972424969454,9.67809774822482e-05,0.00643001992617074
"TUBB1",2.15381836543231,3.13427473483757,6.40740743455026,9.70569045459734e-05,0.00643001992617074
"OPN3",-1.1726275766087,2.83110954438605,-6.37780255449808,0.000100658844609887,0.00663260170699742
"FYN",1.28096350736674,3.03209243584217,6.33668124436018,0.000105904412449707,0.00694072466538674
"GPRC5C",1.70662344542238,1.24491983814481,6.32155165693905,0.000107908310676231,0.00699479021531983
"ZIK1",-0.592073541370903,0.192648603716865,-6.31784760134549,0.000108405144067704,0.00699479021531983
"FAM3C",-0.554968190275628,3.94009706427899,-6.31750808429767,0.000108450808096427,0.00699479021531983
"IFIT3",-0.483283431744166,0.187424239843815,-6.30245334184799,0.000110496724043813,0.00708923718996886
"PIAS1",-0.702776739398287,3.78668191999087,-6.28894441471269,0.000112368185866143,0.00717156118171874
"TANC2",0.960662036278119,1.51597304483822,6.26774825303075,0.000115374153537406,0.00732505693552593
"OMA1",-0.684421394181827,3.48734211423705,-6.25680433603725,0.00011696017976451,0.00735849625374637
"FCHSD2",-0.497256068450216,2.331796368428,-6.25406835452812,0.000117360365494443,0.00735849625374637
"NCK2",1.55467790781882,2.96749385684948,6.25167403385438,0.000117711794050906,0.00735849625374637
"CHP1",-0.703277675089717,4.77246304078559,-6.24373471619035,0.000118885272837049,0.00739393610144706
"NFXL1",-0.663839794289389,2.74553993893295,-6.23777061867382,0.000119775133646546,0.00741146639163143
"MEGF9",-0.618964668975831,1.90289553048343,-6.21007722063733,0.000124002629328989,0.0076067262219947
"HOXA3",0.49243905827856,0.144224683127055,6.20646690410982,0.000124565554657737,0.0076067262219947
"MICAL2",-0.846593478021406,3.50542102671402,-6.20495108561564,0.000124802727186131,0.0076067262219947
"C9orf85",-0.739708238575507,2.16291783814528,-6.18784999160536,0.000127512582354219,0.00773322576566131
"ZFP69B",-0.633150977612717,1.9963623123515,-6.17837674666645,0.000129041082470969,0.007787182155055
"CTH",-1.07153743091244,2.6133056855955,-6.17118090818869,0.000130215377075078,0.00781933717509952
"PDE8A",-0.723721149481561,3.10043970449043,-6.158910899761,0.000132244492127821,0.00790225666195163
"MYLK3",0.920756952182262,2.20604067251078,6.12674130367282,0.000137728721867905,0.00818982009546224
"IQGAP1",-0.769086960656963,4.48838624331214,-6.11312231696985,0.000140124188047944,0.008258844746744
"WNK2",1.84289440429612,1.11981366246235,6.11244477445804,0.000140244533435275,0.008258844746744
"RGS16",0.638493926775149,0.458271692157116,6.10763592572429,0.000141101903417192,0.00826938558969022
